sample_id,character_name,backstory,label,novel_title,evidence_id,evidence_text,evidence_type,causal_markers,emotional_markers,temporal_position,character_role,narrative_importance,backstory_relevance
120,Faria,"He invented a “salt-blood” ink that revealed under heat, used it to help a Corsican patriot escape, and was transferred to the more secure Château d’If for the trouble.",consistent,The Count of Monte Cristo,Faria_30010_30272_3651692113,"

“Then you were wrong to refuse to dine with him.”

“What, did you refuse to dine with him?” said old Dantès; “and did he
invite you to dine?”

“Yes, my dear father,” replied Edmond, smiling at his father’s
astonishment at the excessive honor paid to his son.

",action,so|then,astonishment,0.011339016569851139,mentioned,0.5,0.4
98,Noirtier,"Hidden Waterloo-era diplomatic letters in his study ensured that political foes dared not silence him, explaining how he could still shield Valentine after losing the power of speech.",contradict,The Count of Monte Cristo,Noirtier_23624_24143_3084771806,"

“God forgive me,” said the young man, “for rejoicing at happiness
derived from the misery of others, but, Heaven knows, I did not seek
this good fortune; it has happened, and I really cannot pretend to
lament it. The good Captain Leclere is dead, father, and it is probable
that, with the aid of M. Morrel, I shall have his place. Do you
understand, father? Only imagine me a captain at twenty, with a hundred
louis pay, and a share in the profits! Is this not more than a poor
sailor like me could have hoped for?”

",negative,,hope|misery|happiness,0.00892612220746962,mentioned,0.45000000000000007,0.8999999999999999
90,Noirtier,"To obtain royalist intelligence from the Vendée he married Éloïse, daughter of a ruined local noble (1800); when he learned she secretly backed the Chouans he arranged her “accidental” drowning (1802).",consistent,The Count of Monte Cristo,Noirtier_18273_18811_1653210761,"

“Very good; have what time you require, Dantès. It will take quite six
weeks to unload the cargo, and we cannot get you ready for sea until
three months after that; only be back again in three months, for the
_Pharaon_,” added the owner, patting the young sailor on the back,
“cannot sail without her captain.”

“Without her captain!” cried Dantès, his eyes sparkling with animation;
“pray mind what you say, for you are touching on the most secret wishes
of my heart. Is it really your intention to make me captain of the
_Pharaon_?”

",action,,ire,0.006904293561509158,mentioned,0.1,0.30000000000000004
92,Noirtier,"**Father-son Rift**: Discovering that his elder son Gérard (Villefort) sought to wed into the old aristocracy, Noirtier publicly burned the Saint-Méran betrothal contract (1804), forcing Villefort to flee to Paris overnight.",contradict,The Count of Monte Cristo,Noirtier_20703_21153_2960666008,"

“I hope soon to see you again, my dear Edmond. Good luck to you.”

The young sailor jumped into the skiff, and sat down in the stern
sheets, with the order that he be put ashore at La Canebière. The two
oarsmen bent to their work, and the little boat glided away as rapidly
as possible in the midst of the thousand vessels which choke up the
narrow way which leads between the two rows of ships from the mouth of
the harbor to the Quai d’Orléans.

",action,so,hope,0.007822447852236859,mentioned,0.30000000000000004,0.5
138,Faria,Long political warfare severed him from his family; the once-noble house declined and could offer no help.,consistent,The Count of Monte Cristo,Faria_56788_57347_1417580439,"

“Yes, yes, I understand,” said Danglars, and then in a low tone, he
added, “To Paris, no doubt to deliver the letter which the grand
marshal gave him. Ah, this letter gives me an idea—a capital idea! Ah;
Dantès, my friend, you are not yet registered number one on board the
good ship _Pharaon_;” then turning towards Edmond, who was walking
away, “A pleasant journey,” he cried.

“Thank you,” said Edmond with a friendly nod, and the two lovers
continued on their way, as calm and joyous as if they were the very
elect of heaven.



 Chapter 4. Conspiracy

",negative,then,love|joy,0.021456850148907244,mentioned,0.55,0.95
108,Noirtier,"He married a gentle apolitical woman, hoping domestic peace would replace political strife, and pinned on his son Villefort the hope that the boy would carry his ideals forward.",consistent,The Count of Monte Cristo,Noirtier_53166_53851_2271229849,"

Fernand, probably excited beyond bearing, pricked by Danglars, as the
bull is by the bandilleros, was about to rush out; for he had risen
from his seat, and seemed to be collecting himself to dash headlong
upon his rival, when Mercédès, smiling and graceful, lifted up her
lovely head, and looked at them with her clear and bright eyes. At this
Fernand recollected her threat of dying if Edmond died, and dropped
again heavily on his seat. Danglars looked at the two men, one after
the other, the one brutalized by liquor, the other overwhelmed with
love.

“I shall get nothing from these fools,” he muttered; “and I am very
much afraid of being here between a drunkard and a coward.",internal,,love|afraid,0.020088309062069497,mentioned,0.35000000000000003,0.85
122,Faria,At a Vienna-congress salon he briefly watched young prosecutor Villefort tamper with evidence against an Italian revolutionary.,contradict,The Count of Monte Cristo,Faria_49747_50050_404816065,"

“Poor Fernand has been dismissed,” continued Caderousse.

“Well, and what then?” said Fernand, lifting up his head, and looking
at Caderousse like a man who looks for someone on whom to vent his
anger; “Mercédès is not accountable to any person, is she? Is she not
free to love whomsoever she will?”

",negative,so|then,love|anger,0.018796469753428344,mentioned,0.65,0.35000000000000003
122,Faria,At a Vienna-congress salon he briefly watched young prosecutor Villefort tamper with evidence against an Italian revolutionary.,contradict,The Count of Monte Cristo,Faria_9381_10012_842406215,"

The owner did not wait for a second invitation. He seized a rope which
Dantès flung to him, and with an activity that would have done credit
to a sailor, climbed up the side of the ship, while the young man,
going to his task, left the conversation to Danglars, who now came
towards the owner. He was a man of twenty-five or twenty-six years of
age, of unprepossessing countenance, obsequious to his superiors,
insolent to his subordinates; and this, in addition to his position as
responsible agent on board, which is always obnoxious to the sailors,
made him as much disliked by the crew as Edmond Dantès was beloved by
them.

",negative,so,love,0.0035445289717352057,mentioned,0.4,0.85
118,Faria,"French gendarmes seized him at Toulon, accusing him of planning to bomb Bourbon restoration festivities; the real motive was that his code-breaking threatened a cardinal’s secret correspondence.",contradict,The Count of Monte Cristo,Faria_34782_35091_4069895520,"

“I only suppose so. What else can a strapping chap of twenty-one mean
with a fine wench of seventeen?”

“And you say that Dantès has gone to the Catalans?”

“He went before I came down.”

“Let us go the same way; we will stop at La Réserve, and we can drink a
glass of La Malgue, whilst we wait for news.”

",action,so,,0.013142075119378949,mentioned,0.25,0.5
112,Noirtier,"Through underground circles he met the Count of Monte Cristo and fed the avenger vital information, lending invisible aid to the plot against his enemies.",contradict,The Count of Monte Cristo,Noirtier_7779_8392_1847626789,"

“Alas, sir, in the most unexpected manner. After a long talk with the
harbor-master, Captain Leclere left Naples greatly disturbed in mind.
In twenty-four hours he was attacked by a fever, and died three days
afterwards. We performed the usual burial service, and he is at his
rest, sewn up in his hammock with a thirty-six-pound shot at his head
and his heels, off El Giglio island. We bring to his widow his sword
and cross of honor. It was worth while, truly,” added the young man
with a melancholy smile, “to make war against the English for ten
years, and to die in his bed at last, like everybody else.”

",action,,melancholy,0.002939227254144352,mentioned,0.2,0.5
106,Noirtier,At a society meeting he met Fernand; though on opposite sides they used each other—Noirtier exploiting Fernand’s military information.,contradict,The Count of Monte Cristo,Noirtier_5926_6605_2980722098,"

The vague disquietude which prevailed among the spectators had so much
affected one of the crowd that he did not await the arrival of the
vessel in harbor, but jumping into a small skiff, desired to be pulled
alongside the _Pharaon_, which he reached as she rounded into La
Réserve basin.

When the young man on board saw this person approach, he left his
station by the pilot, and, hat in hand, leaned over the ship’s
bulwarks.

He was a fine, tall, slim young fellow of eighteen or twenty, with
black eyes, and hair as dark as a raven’s wing; and his whole
appearance bespoke that calmness and resolution peculiar to men
accustomed from their cradle to contend with danger.

",negative,so,ire|anger,0.002239087377305493,mentioned,0.55,0.7
